Date,Cash,Stock_01_Shares,Stock_01_Value,Stock_02_Shares,Stock_02_Value,Stock_03_Shares,Stock_03_Value,Stock_04_Shares,Stock_04_Value,Stock_05_Shares,Stock_05_Value,Stock_06_Shares,Stock_06_Value,Stock_07_Shares,Stock_07_Value,Stock_08_Shares,Stock_08_Value,Stock_09_Shares,Stock_09_Value,Stock_10_Shares,Stock_10_Value,Stock_11_Shares,Stock_11_Value,Stock_12_Shares,Stock_12_Value,Stock_13_Shares,Stock_13_Value,Stock_14_Shares,Stock_14_Value,Stock_15_Shares,Stock_15_Value,Comm_01_Shares,Comm_01_Value,Comm_02_Shares,Comm_02_Value,Comm_03_Shares,Comm_03_Value,Comm_04_Shares,Comm_04_Value,Comm_05_Shares,Comm_05_Value,Comm_06_Shares,Comm_06_Value,Idx_01_Shares,Idx_01_Value,Idx_02_Shares,Idx_02_Value,Idx_03_Shares,Idx_03_Value,FX_01_Shares,FX_01_Value,FX_02_Shares,FX_02_Value,FX_03_Shares,FX_03_Value,FX_04_Shares,FX_04_Value,FX_05_Shares,FX_05_Value,FX_06_Shares,FX_06_Value,Idx_04_Shares,Idx_04_Value,Total_Value,_fx_exposure,_hedge_score,_rms_unhedged
1991-06-18,109358.33425132516,-2,-106.77677031037209,-5,-384.4011160790998,-4,-348.86318345374775,-3,-211.02829810157084,-4,-288.00331419195794,-4,-325.3651828716608,-3,-525.8107489931881,-3,-305.5938256974157,-4,-319.88152250329443,-3,-260.46955326398444,-3,-247.17560764283468,-4,-188.471592909248,-3,-287.7599350849506,-3,-219.7226856122309,-3,-124.46829848341372,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-7,-663.9652315763316,-8,-674.6584320316875,-8,-656.2512123757544,-7,-680.9013670512488,-7,-645.8497626497473,-8,-711.2735425934553,0,0.0,101181.64306784797,"{'Crncy_03': np.float64(801.941955317248), 'Crncy_04': np.float64(-3283.8006019462873), 'Crncy_02': np.float64(-1512.19547326654), 'Crncy_01': np.float64(-149.7375153033903)}",0.0,1050.9904277665064
1991-06-19,109244.55288438972,-2,-121.88570412550914,-4,-317.93150816613485,-4,-364.6183288975761,-3,-206.59356714117013,-4,-302.39648500000123,-3,-249.17736103340758,-3,-560.761232403205,-3,-306.60136167245264,-4,-326.79778463977,-3,-290.7026547737035,-3,-266.71495774028574,-4,-195.3588529969695,-3,-305.664970875227,-3,-240.22805330402528,-2,-88.1848649754669,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-7,-657.4107983537559,-8,-672.8602621280343,-8,-653.1041806976299,-7,-679.4470593975252,-8,-729.2666673594102,-8,-716.4503300966097,0,0.0,100992.39589861185,"{'Crncy_03': np.float64(786.0718311521464), 'Crncy_04': np.float64(-3247.1212476227242), 'Crncy_02': np.float64(-1426.369885470277), 'Crncy_01': np.float64(-256.1983858040495)}",0.0,1057.2943065592021
1991-06-20,109423.47938372624,-2,-120.2835773150571,-4,-318.3450670728276,-4,-380.0489635125385,-3,-204.75267385190995,-4,-303.09521501968794,-4,-329.744636624026,-3,-554.8066687351201,-3,-300.9876919903002,-4,-335.44334781887966,-3,-284.4234198758205,-3,-261.05338054522497,-4,-200.7687749211336,-3,-293.3019925480105,-3,-228.87125390065356,-2,-85.43168870907454,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-8,-746.1194774465341,-8,-677.0206861999671,-8,-660.266426249604,-7,-682.6770699857311,-8,-727.6552267464067,-8,-725.9112854332169,0,0.0,101002.47085922452,"{'Crncy_03': np.float64(807.9898420360563), 'Crncy_04': np.float64(-3297.8045512081676), 'Crncy_02': np.float64(-1587.2608636985342), 'Crncy_01': np.float64(-124.28277956961927)}",0.0,1068.9990644123272
1991-06-21,109246.82020225938,-2,-126.30684862159514,-4,-321.51601076432587,-4,-394.33639894774944,-3,-203.99966367966726,-4,-302.39648500000123,-3,-254.78379017536753,-3,-550.4054158136895,-3,-306.8893112009714,-4,-337.1724057559497,-3,-294.8887332577822,-3,-271.1337347642853,-4,-202.37167867351272,-3,-290.9572807274797,-3,-235.02286420819183,-2,-85.84885562201363,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-7,-657.9899849464485,-8,-674.6584320316875,-8,-655.7981796379722,-7,-680.4313174655754,-8,-730.9665181000263,-8,-717.7326604152144,0,0.0,100951.21363244987,"{'Crncy_03': np.float64(793.198532510506), 'Crncy_04': np.float64(-3303.585766226412), 'Crncy_02': np.float64(-1429.4356354363426), 'Crncy_01': np.float64(-238.2066080603339)}",0.0,1068.2892771303689
1991-06-24,108997.78046174171,-2,-121.88570412550914,-4,-316.96622525891013,-4,-396.0510089751341,-3,-196.25058531492448,-4,-302.9555152848844,-3,-248.4410379437013,-3,-518.0438959058656,-3,-310.19998965450793,-4,-330.2560828430831,-3,-282.56288847322327,-3,-258.08454169244794,-4,-201.3030912739278,-3,-284.1362850074082,-2,-151.10862952132356,-2,-85.93227507582306,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-7,-656.918515066078,-8,-676.6416710693718,-8,-660.0671266253034,-7,-682.8532861529034,-7,-640.8270953536527,-7,-630.8895456970067,0,0.0,101045.40546542672,"{'Crncy_03': np.float64(758.299504342377), 'Crncy_04': np.float64(-3212.174751742737), 'Crncy_02': np.float64(-1418.0217430627433), 'Crncy_01': np.float64(-132.28076588757074)}",0.0,1028.0811543023044
1991-06-25,108997.78046174171,-2,-110.24473227748541,-4,-303.59272078149445,-4,-388.04994849538775,-3,-191.87088141366118,-4,-295.4095483463288,-3,-249.74367819694925,-3,-458.4468825861695,-3,-312.07137421510134,-4,-309.5069317753103,-3,-264.655631748063,-3,-245.93286313158814,-4,-190.88393372094131,-3,-267.7232773117212,-2,-140.38274488253882,-2,-79.00763164732668,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-7,-668.9268671470328,-8,-675.1168009334154,-8,-639.6354063982037,-7,-663.2108456783941,-7,-633.770790367975,-7,-618.1677861667142,0,0.0,101291.4291845199,"{'Crncy_03': np.float64(807.8602474865262), 'Crncy_04': np.float64(-3124.953528271467), 'Crncy_02': np.float64(-1410.7068457177231), 'Crncy_01': np.float64(-79.72265402740288)}",0.0,974.735288819602
1991-06-26,108917.8100811159,-2,-119.61429043944662,-4,-302.6276968715618,-4,-376.0483577757683,-3,-195.07156938786716,-4,-303.51441337224236,-3,-253.82113715731515,-3,-493.8633854136622,-3,-317.1094170900067,-3,-233.42701507543183,-3,-279.5395965489704,-3,-259.39627654393365,-4,-187.54443952622606,-3,-278.38106285085587,-2,-148.69003460705613,-2,-82.92881259044566,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-7,-661.2527253451161,-8,-676.5976230014975,-8,-647.6010949678088,-7,-670.0005306942421,-7,-632.9138241489168,-7,-626.7135517243098,0,0.0,101171.15322598322,"{'Crncy_03': np.float64(753.9837640366462), 'Crncy_04': np.float64(-3050.5597789426047), 'Crncy_02': np.float64(-1420.6577566730498), 'Crncy_01': np.float64(-114.34373367178216)}",0.0,977.1952805115033
1991-06-27,108917.8100811159,-2,-129.89654005084094,-4,-307.45311526425445,-4,-392.05042840399625,-3,-204.33656296760498,-4,-315.8115593681322,-3,-262.2591274998494,-3,-515.6621228255904,-3,-320.42009554354314,-3,-239.9111418774708,-3,-284.65596677251756,-3,-264.0913210578704,-4,-196.36068200033253,-3,-295.00723524003547,-2,-158.9952963188298,-2,-85.51512905605156,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-7,-661.9477216387717,-8,-676.7915017491033,-8,-648.2619848607525,-7,-670.4921504329866,-7,-634.04393050828,-7,-626.2349446495106,0,0.0,101027.61152302957,"{'Crncy_03': np.float64(706.7718767849382), 'Crncy_04': np.float64(-3087.06379880542), 'Crncy_02': np.float64(-1442.6641563336525), 'Crncy_01': np.float64(-149.470245892785)}",0.0,1013.3790248589722
1991-06-28,108917.8100811159,-2,-127.96987122050906,-4,-306.62597752800036,-4,-400.622924897008,-3,-208.6321604695362,-4,-324.7547880497734,-3,-265.7136498888865,-3,-525.8107489931881,-3,-320.70801482208526,-3,-242.50470599192923,-3,-286.05137834355054,-3,-263.53889739762536,-4,-189.01380383315973,-3,-293.3019925480105,-2,-164.46342053788132,-2,-82.66184665933224,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-7,-657.6810823617262,-8,-675.6985044251916,-8,-651.5346170334327,-7,-674.9670584388516,-7,-634.1615222179635,-7,-629.2796692193784,0,0.0,100992.11344623887,"{'Crncy_03': np.float64(696.0764110832266), 'Crncy_04': np.float64(-3095.2802029280997), 'Crncy_02': np.float64(-1452.0034615558943), 'Crncy_01': np.float64(-151.1669277797082)}",0.0,1021.5727001575871
1991-07-01,108904.79227671416,-2,-135.65617289030993,-4,-323.5841041408188,-3,-304.7534922505266,-3,-217.2234475799059,-4,-320.283206758334,-3,-276.926557407074,-3,-559.7256919054353,-3,-336.39804250383895,-3,-254.17609776976474,-3,-298.1446241550722,-3,-277.89993664057766,-4,-199.8337496199959,-3,-302.0413707016278,-2,-172.45524306714032,-2,-90.18717562051489,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-7,-642.7092263153149,-8,-675.7161909012998,-8,-661.5731163316954,-7,-685.3486532777646,-8,-719.1508615581961,-7,-643.9555400500775,0,0.0,100807.04977526887,"{'Crncy_03': np.float64(752.2629354585047), 'Crncy_04': np.float64(-3063.592291064179), 'Crncy_02': np.float64(-1482.8897361825984), 'Crncy_01': np.float64(-275.06982122266425)}",0.0,1036.5000361987502
1991-07-02,108212.42010076376,-2,-143.3830355187905,-4,-316.41478017853876,-3,-309.46838671247065,-3,-217.47609572971425,-4,-323.2176943743591,-3,-283.1560708231657,-3,-578.8836775645053,3,346.04215858590635,-3,-256.769730257663,-3,-305.8191925094781,-3,-276.6571921293311,-4,-202.63884817641068,-3,-299.27025463819723,-2,-179.18517064745942,-2,-93.2740575597017,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-7,-643.9737430501522,-8,-675.7778581963239,-8,-662.1300817265744,-7,-685.8630415114172,-8,-721.1065960193786,-7,-642.749712410267,0,0.0,100741.24703961577,"{'Crncy_03': np.float64(717.7961192902371), 'Crncy_04': np.float64(-3065.9493976582485), 'Crncy_02': np.float64(-808.648934332219), 'Crncy_01': np.float64(-282.7698155336491)}",0.0,967.9278915023497
1991-07-03,108699.08075747883,-2,-135.25056330351305,-4,-317.37986385707734,-3,-310.75424986188796,-3,-215.20193342962705,-4,-320.283206758334,-3,-286.21413427202293,-3,-579.9192180622749,-3,-346.1860879752006,-3,-264.55062772135784,-3,-291.40026942562486,-2,-174.6339485907399,-3,-156.48740062694446,-3,-292.66249846753306,-2,-171.08817930249444,-2,-89.35286965219353,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-7,-638.8093944734733,-8,-680.2996781717025,-8,-673.7036978000673,-7,-693.2130112532858,-7,-632.6156913712065,-7,-652.2815044440783,0,0.0,100776.7927286582,"{'Crncy_03': np.float64(672.6791428748128), 'Crncy_04': np.float64(-3055.457022483116), 'Crncy_02': np.float64(-1499.3248832319073), 'Crncy_01': np.float64(-69.26228846661581)}",0.0,1013.5744950633441
1991-07-04,108000.37496240005,-2,-130.80913832808722,-4,-309.9348073931773,-3,-305.61072176732205,-3,-216.12835383916592,-4,-325.45355111884135,-3,-293.85923135133135,-3,-591.8282331406762,3,358.8532959820065,-3,-263.253857059702,-3,-296.5166396491721,-2,-178.63850527423125,-3,-153.38170806351724,-3,-304.17289287669456,-2,-179.5006378427178,-2,-94.10834959924466,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-7,-643.0374151737668,-8,-677.6553146221511,-8,-668.3380550597893,-7,-690.3755175338808,-7,-634.1961261346262,-7,-645.4739186426743,0,0.0,100756.95528391129,"{'Crncy_03': np.float64(648.3021364915195), 'Crncy_04': np.float64(-3023.648382608333), 'Crncy_02': np.float64(-806.8919072939873), 'Crncy_01': np.float64(-102.10517791107327)}",0.0,931.1794511446374
1991-07-05,108000.37496240005,-2,-125.94182328652465,-4,-321.1023920890273,-3,-312.04016963397777,-3,-209.47450079588793,-4,-322.9382288059894,-3,-286.6671880028563,-3,-581.4725288089294,3,349.3528975393963,-3,-274.92520325524424,-3,-284.65596677251756,-2,-175.5545248182475,-3,-160.99569910108357,-3,-294.58085594910733,-2,-176.13568059453485,-2,-89.60316979995697,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-7,-635.5756065000462,-8,-680.6522644615732,-8,-678.3094728850152,-7,-697.5906139019636,-7,-633.3879678849718,-7,-655.9400765527699,0,0.0,100752.18392603922,"{'Crncy_03': np.float64(694.2795069979896), 'Crncy_04': np.float64(-3083.965277978691), 'Crncy_02': np.float64(-799.3027471997846), 'Crncy_01': np.float64(-77.74651599400227)}",0.0,926.7148973676184
1991-07-08,107615.06272445187,-2,-121.41926862939052,-4,-326.4793352535658,-4,-409.1955220525493,-3,-213.77003250745668,-4,-320.7024381602698,3,293.12308058156174,-3,-591.0515590577207,3,361.15640821052943,-3,-276.22195112575344,-3,-286.9816180066791,-2,-176.15290493210892,-3,-159.092201341692,-3,-292.02310419494205,-2,-176.76662806900475,-2,-88.85229721422343,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-7,-642.8250360162777,-8,-677.2234418101065,-8,-668.3251966780177,-7,-690.802486730504,-8,-725.004299449258,-7,-645.2756735787535,0,0.0,100781.17721843568,"{'Crncy_03': np.float64(763.9770990037196), 'Crncy_04': np.float64(-3161.813321840438), 'Crncy_02': np.float64(-215.89462465204082), 'Crncy_01': np.float64(-170.69852426450598)}",0.0,980.6283400474108
1991-07-09,107524.76348956572,-2,-128.88248502645314,-4,-327.30665229563743,-4,-405.19509247520546,-3,-210.90644119227574,-4,-318.46654836640624,3,288.4793536919218,-3,-594.6761753154523,3,347.48160372873315,-3,-268.4410992443519,-3,-288.376977501372,-2,-176.84334637937545,-3,-157.18868659254906,-3,-279.2336966728542,-2,-178.55427550880222,-2,-86.76656711536602,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-7,-641.0392375392294,-8,-676.7474536812289,-8,-667.6627403367269,-7,-690.6031425658723,-7,-632.433874218032,-7,-646.6184768516393,0,0.0,100784.78147810756,"{'Crncy_03': np.float64(660.2975709109473), 'Crncy_04': np.float64(-3149.160201477339), 'Crncy_02': np.float64(-229.84041019549358), 'Crncy_01': np.float64(-66.17404550356116)}",0.0,976.2587861939912
1991-07-10,106986.56162029036,-2,-121.35844272006884,-4,-317.65565612730313,-3,-298.7527157649412,3,216.71790127691202,-4,-315.2525290832491,3,293.2930618905925,-3,-586.3915519792447,3,353.09548516072266,-3,-264.55062772135784,-3,-282.09782071799907,-2,-174.4037952572272,-3,-154.68412541064228,-3,-290.31778664700226,-2,-172.87586599415147,-2,-84.6808300521194,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-7,-639.5333431923696,-8,-676.9502092913682,-8,-669.0762979600886,-7,-691.8579862207807,-7,-632.0946442030231,-7,-648.3352394438692,0,0.0,100828.79860083178,"{'Crncy_03': np.float64(687.9285838833307), 'Crncy_04': np.float64(-3030.0048717195705), 'Crncy_02': np.float64(208.6653282064451), 'Crncy_01': np.float64(-66.50433951728462)}",0.0,1005.2962552862682
1991-07-11,104393.01836927129,-2,-128.90278103449077,-4,-316.41478017853876,-3,-296.6095664760559,3,219.66600689167205,-4,-323.3574932573066,3,297.82352534752414,2,405.2531147632998,3,367.34606769964955,-3,-264.55062772135784,3,295.35385308934644,2,185.3126922002974,-3,-155.88632021467797,-3,-284.56256449045,2,181.39344101426803,-2,-88.10143159287908,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-7,-639.1086309066844,-7,-592.7941732139832,-8,-670.2817596355451,-6,-593.6258143374754,-7,-632.3189691201491,-7,-649.2729110246918,0,0.0,100709.37924707306,"{'Crncy_03': np.float64(2144.5732366540183), 'Crncy_04': np.float64(-2945.8101384648508), 'Crncy_02': np.float64(244.89532790866917), 'Crncy_01': np.float64(650.1047099424635)}",0.0,691.4997944086189
1991-07-12,104014.90591277005,-2,-129.7951065967461,-4,-324.68703414729873,-4,-398.9085413603144,3,222.61400724185222,4,332.85975222383087,3,299.52240298674764,2,423.7206901981818,3,373.9673641067691,-3,-272.3315251850527,3,297.67950432350796,2,186.46338465477464,-3,-153.8826848609536,-3,-285.84150274746156,2,191.27809288298369,-2,-93.774636962061,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-7,-635.4887492243242,-8,-671.7496455769729,-8,-667.9264234725558,-7,-696.0159927277768,-7,-631.8719037981448,-7,-647.4491616383556,0,0.0,100733.28820309068,"{'Crncy_03': np.float64(2920.279160147252), 'Crncy_04': np.float64(-3136.935016241504), 'Crncy_02': np.float64(236.3486779602407), 'Crncy_01': np.float64(649.1913448927708)}",0.0,863.0908515855256
1991-07-15,104014.90591277005,-2,-124.92779931953247,-4,-322.8948127325061,-4,-394.90793562354435,3,219.41331926764624,4,330.3443968615977,3,295.6148761011449,2,416.47175703676913,3,368.35366417464,-3,-273.6284325935884,3,294.19106652952075,2,190.69809467177873,-3,-155.38542836599822,-3,-283.2836262334383,2,192.1192994851464,-2,-95.69350029574278,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-7,-631.7047270834452,-8,-671.0621594733396,-8,-670.8379131943551,-7,-699.7660836733628,-7,-631.4936327273327,-7,-650.6609101614748,0,0.0,100715.86542542063,"{'Crncy_03': np.float64(2918.1770507034057), 'Crncy_04': np.float64(-3139.377592144807), 'Crncy_02': np.float64(222.9732082599628), 'Crncy_01': np.float64(654.7122721453313)}",0.0,856.5582435839224
1991-07-16,103805.16441766472,-2,-121.86544693921604,-4,-321.1023920890273,-4,-394.33639894774944,3,224.46695332550985,4,337.61086518240245,3,299.9755551861162,2,408.0145311445147,3,374.25531363528796,-3,-273.6284325935884,3,299.539957611595,2,190.14568956480517,-3,-156.78800029720742,-3,-284.3494497009007,2,195.1688287899306,2,97.86267770596642,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-7,-633.2685262807864,-8,-670.8594038632004,-8,-669.7773290364764,-7,-698.8709223209142,-7,-632.2470843409419,-7,-648.8580559647452,0,0.0,100726.2533474361,"{'Crncy_03': np.float64(2924.1952426976286), 'Crncy_04': np.float64(-3135.350012791995), 'Crncy_02': np.float64(237.41777740841383), 'Crncy_01': np.float64(848.7072442643911)}",0.0,867.85038467485
1991-07-17,102851.03172519711,1,71.24534721391869,-4,-329.92627044397614,3,308.18246694038066,3,227.83610410175714,4,350.3272095308467,3,312.3776918220405,2,450.6455414176597,3,388.36190628496706,-3,-281.40930726613664,2,217.52309824366463,2,202.71163484935207,3,165.30360345829786,-3,-301.6150413146429,2,209.04943771711183,-2,-104.87074755266141,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-7,-630.4691627738488,-8,-671.5204611261089,-8,-669.1069602096151,-7,-697.4841412297213,-7,-628.203203670199,-7,-652.3812848040571,0,0.0,100787.60918638614,"{'Crncy_03': np.float64(3084.535501515625), 'Crncy_04': np.float64(-2130.8582134512153), 'Crncy_02': np.float64(272.1428593313035), 'Crncy_01': np.float64(659.9225276068665)}",0.0,719.1694906559212
1991-07-18,102626.2653265679,1,73.71955792903074,-4,-344.4025654677914,3,309.89705809354103,3,223.20359415381574,4,347.2529560812556,3,308.58328066634317,2,457.37676669561466,3,384.3313388851452,-3,-286.5965038684932,2,214.57726119591408,2,199.6737221666139,3,171.2144398841435,-3,-298.41769567211384,2,210.521552541885,2,112.62968302070074,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-8,-700.3806162230769,-8,-669.2816087968362,-8,-681.1490475098093,-6,-610.6389644272224,-7,-623.6995540348995,-7,-668.9178930796755,0,0.0,100755.76208880199,"{'Crncy_03': np.float64(3008.414107873746), 'Crncy_04': np.float64(-2169.236120744921), 'Crncy_02': np.float64(274.380241851841), 'Crncy_01': np.float64(970.0062173249387)}",0.0,725.7041254512397
1991-07-19,102756.72094881657,-1,-66.62139792443426,-4,-331.7185516273746,3,315.0404918169857,3,220.92937922143858,4,339.84675497626597,3,296.1811686475528,2,437.70097336840354,3,366.05052169614044,-3,-276.22195112575344,2,204.80970133611396,2,189.50133444405583,3,168.5094845853119,-3,-290.31778664700226,2,196.01007464395292,-2,-105.62161317400576,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-7,-616.0474948655967,-8,-667.6068407321898,-7,-593.0933225643499,-6,-609.179743571966,-7,-625.4727582506272,-7,-663.7624425981603,0,0.0,100645.63693047133,"{'Crncy_03': np.float64(2743.481856143292), 'Crncy_04': np.float64(-2048.8531322455306), 'Crncy_02': np.float64(325.54067185975885), 'Crncy_01': np.float64(643.9091884801305)}",0.0,639.1650218622842
1991-07-22,103544.70048768332,-1,-57.921064523292266,-4,-331.7185516273746,3,309.0397153314002,3,218.40260824576052,-4,-331.74182385158974,3,286.04427604866123,2,414.22804853901187,3,350.5044839036345,-3,-268.4410992443519,2,191.47610993558416,2,177.85596538701665,-3,-157.89002352740766,-3,-283.92304545800096,2,181.8140639412792,-2,-95.10951536835246,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-7,-628.1813688283185,-7,-603.962073268581,-7,-601.0573939139787,-6,-597.1143757366592,-7,-625.1602098288691,-6,-576.8672264780048,0,0.0,100514.9779873609,"{'Crncy_03': np.float64(2039.373249579221), 'Crncy_04': np.float64(-2230.8966527282982), 'Crncy_02': np.float64(233.61769690165954), 'Crncy_01': np.float64(560.5258539793965)}",0.0,494.8738534561225
1991-07-23,103041.91643111856,-1,-60.20262621337362,-4,-317.65565612730313,3,300.46719367275597,3,223.9616307097482,-4,-332.02128941995943,3,289.6119634018712,2,439.0816940320963,3,357.9896893962639,-3,-261.9569724423129,2,193.49165524386615,2,182.64296919136487,-3,-152.27971881281962,3,296.9255677696381,2,192.64510431181677,-2,-101.95072541426103,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-7,-640.1511483618143,-7,-603.9466564448248,-7,-592.1939828492217,-6,-588.3241275001476,-7,-627.6939430469698,-7,-660.4106867467985,0,0.0,100579.94636546817,"{'Crncy_03': np.float64(2048.5614870389686), 'Crncy_04': np.float64(-2287.976479750525), 'Crncy_02': np.float64(247.03466409074622), 'Crncy_01': np.float64(1243.1308079202017)}",0.0,576.3501244617507
1991-07-24,102039.16338231156,1,62.626143494484985,-4,-330.61560169802607,3,315.0404918169857,3,230.02605473793244,4,337.47113239821766,3,290.40485666509716,2,432.52309625635934,3,367.6338659782848,-3,-267.1442602092562,2,193.1815753561566,2,187.2918995488772,-3,-140.2576093698252,3,298.84400010712716,2,199.37501880818272,2,107.70734327286317,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-7,-634.3207098874275,-7,-601.9953690685892,-7,-597.7992648017765,-6,-595.8178041070598,-7,-629.899287441264,-7,-664.3276055464081,0,0.0,100599.1113486225,"{'Crncy_03': np.float64(2849.318303855319), 'Crncy_04': np.float64(-2287.0992188768955), 'Crncy_02': np.float64(259.9216324554162), 'Crncy_01': np.float64(1461.9672897296218)}",0.0,813.7925749595498
1991-07-25,101401.64609050678,1,62.4030582217467,4,326.89295392886436,3,309.89705809354103,3,222.86658960129813,4,336.7724684772936,3,290.63133429624617,2,433.21345658820576,3,375.69475877811465,-3,-265.8474667564536,2,191.63115855882896,2,180.7558231761902,-3,-140.55816656570977,3,299.696658881097,2,193.38118135013312,2,102.20099770446767,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-7,-634.0311396057276,-7,-602.5892109973902,-7,-596.6314600800446,-6,-594.0678484029099,-7,-627.7625248766993,-7,-665.286641852445,0,0.0,100600.90912902543,"{'Crncy_03': np.float64(2842.4819752057288), 'Crncy_04': np.float64(-1634.1229342296378), 'Crncy_02': np.float64(263.6829056644116), 'Crncy_01': np.float64(1447.5899176933613)}",0.0,789.7131813238477
